
Start
19400,105.00,0.09
19500,105.00,0.09
19600,105.00,0.09
19700,105.00,0.09
19800,105.00,0.09
19900,105.00,0.09
End Time: 0.090
Start
0,1.61,0.00
100,11.96,0.04
200,15.40,0.07
300,17.88,0.08
400,20.04,0.10
500,19.93,0.12
600,19.92,0.15
700,19.93,0.17
800,19.83,0.19
900,20.03,0.21
1000,20.65,0.22
1100,20.77,0.24
1200,20.97,0.26
1300,21.00,0.27
1400,20.90,0.30
1500,21.00,0.34
1600,22.64,0.37
1700,22.69,0.40
1800,23.01,0.42
1900,23.20,0.44
2000,23.90,0.46
2100,24.85,0.48
2200,25.00,0.49
2300,24.79,0.51
2400,24.72,0.54
2500,24.84,0.56
2600,25.00,0.58
2700,24.98,0.60
2800,24.84,0.62
2900,24.96,0.64
3000,24.91,0.66
3100,24.84,0.67
3200,25.66,0.70
3300,25.98,0.74
3400,26.85,0.76
3500,26.99,0.79
3600,27.03,0.82
3700,26.80,0.85
3800,26.82,0.88
3900,26.95,0.89
4000,26.71,0.91
4100,26.84,0.92
4200,26.91,0.93
4300,26.89,0.94
4400,26.67,0.95
4500,26.75,0.97
4600,31.08,0.98
4700,32.00,0.99
4800,31.76,1.00
4900,32.00,1.02
5000,31.84,1.03
5100,32.20,1.04
5200,32.91,1.05
5300,32.97,1.07
5400,32.88,1.08
5500,32.91,1.09
5600,35.97,1.10
5700,35.38,1.12
5800,35.95,1.13
5900,36.87,1.14
6000,36.68,1.15
6100,36.81,1.17
6200,36.73,1.18
6300,36.59,1.19
6400,36.97,1.20
6500,36.89,1.22
6600,36.66,1.24
6700,37.13,1.25
6800,37.52,1.27
6900,38.39,1.29
7000,40.72,1.32
7100,40.81,1.34
7200,40.87,1.36
7300,40.81,1.38
7400,40.90,1.40
7500,40.49,1.43
7600,40.76,1.45
7700,40.72,1.47
7800,40.92,1.48
7900,44.17,1.50
8000,44.72,1.51
8100,44.58,1.52
8200,45.61,1.53
8300,46.79,1.55
8400,46.84,1.56
8500,47.04,1.57
8600,47.63,1.59
8700,48.75,1.60
8800,52.64,1.61
8900,52.93,1.62
9000,52.94,1.64
9100,52.25,1.65
9200,53.00,1.66
9300,52.44,1.67
9400,53.03,1.69
9500,53.91,1.70
9600,54.26,1.71
9700,58.20,1.73
9800,58.70,1.74
9900,58.68,1.75
10000,58.01,1.77
10100,68.62,1.78
10200,68.08,1.80
10300,68.65,1.81
10400,70.95,1.82
10500,71.62,1.84
10600,71.86,1.85
10700,71.34,1.86
10800,71.57,1.87
10900,72.39,1.89
11000,70.85,1.90
11100,72.23,1.91
11200,71.64,1.93
11300,71.31,1.94
11400,72.47,1.95
11500,71.41,1.97
11600,71.48,1.98
11700,72.15,1.99
11800,72.73,2.01
11900,71.91,2.02
12000,72.29,2.03
12100,72.84,2.04
12200,71.32,2.06
12300,74.89,2.07
12400,74.97,2.09
12500,75.15,2.10
12600,80.98,2.11
12700,85.32,2.12
12800,84.93,2.14
12900,83.50,2.15
13000,85.25,2.16
13100,85.58,2.17
13200,84.56,2.19
13300,83.65,2.20
13400,85.16,2.21
13500,85.60,2.23
13600,84.18,2.24
13700,85.28,2.25
13800,85.86,2.27
13900,84.00,2.28
14000,84.43,2.29
14100,83.76,2.30
14200,84.21,2.32
14300,84.23,2.33
14400,84.94,2.34
14500,84.46,2.36
14600,85.25,2.37
14700,84.67,2.38
14800,84.32,2.40
14900,85.05,2.41
15000,84.47,2.42
15100,83.63,2.43
15200,85.48,2.44
15300,85.82,2.46
15400,85.43,2.47
15500,86.08,2.48
15600,85.43,2.49
15700,84.07,2.51
15800,86.41,2.52
15900,86.43,2.53
16000,86.41,2.55
16100,85.77,2.56
16200,86.40,2.57
16300,85.92,2.58
16400,84.88,2.60
16500,85.21,2.61
16600,85.60,2.62
16700,84.99,2.64
16800,86.39,2.65
16900,86.79,2.66
17000,86.72,2.68
17100,87.00,2.69
17200,86.12,2.70
17300,86.36,2.71
17400,85.26,2.73
17500,86.33,2.74
17600,85.65,2.75
17700,86.28,2.77
17800,85.02,2.78
17900,86.27,2.79
18000,84.74,2.80
18100,85.54,2.82
18200,85.89,2.83
18300,87.60,2.85
18400,89.72,2.86
18500,90.14,2.87
18600,89.26,2.88
18700,90.14,2.90
18800,89.88,2.91
